entry_time,exit_time,direction,killzone,entry_type,entry,stop,target,exit,outcome,r,setup_sweep_time,setup_mss_time
2025-02-11 10:03:00-05:00,2025-02-11 10:08:00-05:00,long,am,fvg,21702.1,21686.264285714286,21733.771428571425,21686.264285714286,loss,-1.126296797474074,2025-02-11 09:00:00-05:00,2025-02-11 10:00:00-05:00
2025-02-11 10:25:00-05:00,2025-02-11 10:28:00-05:00,long,am,fvg,21722.5,21711.8,21743.9,21743.9,win,1.8130841121495453,2025-02-11 09:00:00-05:00,2025-02-11 10:00:00-05:00
2025-02-11 10:30:00-05:00,2025-02-11 10:45:00-05:00,long,am,fvg,21750.9,21739.107142857145,21774.485714285714,21774.485714285714,win,1.8304058146577742,2025-02-11 09:00:00-05:00,2025-02-11 10:00:00-05:00
2025-02-11 10:57:00-05:00,2025-02-11 10:59:00-05:00,long,am,fvg,21766.3,21756.621428571427,21785.657142857144,21756.621428571427,loss,-1.206642066420642,2025-02-11 09:00:00-05:00,2025-02-11 10:00:00-05:00
2025-02-11 11:08:00-05:00,2025-02-11 11:16:00-05:00,long,am,fvg,21755.9,21745.428571428572,21776.84285714286,21745.428571428572,loss,-1.1909959072305518,2025-02-11 09:00:00-05:00,2025-02-11 10:00:00-05:00
2025-02-12 09:30:00-05:00,2025-02-12 09:31:00-05:00,long,am,fvg,21466.5,21456.335714285713,21486.828571428574,21456.335714285713,loss,-1.1967673928320208,2025-02-12 04:15:00-05:00,2025-02-12 07:45:00-05:00
2025-02-25 09:49:00-05:00,2025-02-25 09:52:00-05:00,short,am,fvg,21253.1,21283.221428571425,21192.857142857145,21192.857142857145,win,1.933602086791554,2025-02-25 08:30:00-05:00,2025-02-25 09:45:00-05:00
2025-02-25 09:54:00-05:00,2025-02-25 09:55:00-05:00,short,am,fvg,21187.2,21214.457142857143,21132.685714285715,21214.457142857143,loss,-1.0733752620545076,2025-02-25 08:30:00-05:00,2025-02-25 09:45:00-05:00
2025-02-25 10:02:00-05:00,2025-02-25 10:14:00-05:00,short,am,fvg,21167.9,21198.22857142857,21107.24285714286,21107.24285714286,win,1.934055581723973,2025-02-25 08:30:00-05:00,2025-02-25 09:45:00-05:00
2025-02-25 10:16:00-05:00,2025-02-25 10:18:00-05:00,short,am,fvg,21115.0,21143.992857142857,21057.014285714286,21057.014285714286,win,1.931017491993102,2025-02-25 08:30:00-05:00,2025-02-25 09:45:00-05:00
2025-02-25 10:22:00-05:00,2025-02-25 10:38:00-05:00,short,am,fvg,21042.0,21072.392857142855,20981.21428571429,21072.392857142855,loss,-1.0658049353701573,2025-02-25 08:30:00-05:00,2025-02-25 09:45:00-05:00
2025-02-25 11:24:00-05:00,2025-02-25 11:27:00-05:00,short,am,fvg,21025.9,21044.34285714286,20989.014285714286,20989.014285714286,win,1.8915569326103845,2025-02-25 08:30:00-05:00,2025-02-25 09:45:00-05:00
2025-02-25 11:30:00-05:00,2025-02-25 11:31:00-05:00,short,am,fvg,21000.0,21017.135714285716,20965.728571428568,20965.728571428568,win,1.883284701959161,2025-02-25 08:30:00-05:00,2025-02-25 09:45:00-05:00
2025-02-26 13:28:00-05:00,2025-02-26 13:29:00-05:00,short,pm,fvg,21176.1,21191.75,21144.799999999996,21144.799999999996,win,1.8722044728434624,2025-02-26 11:45:00-05:00,2025-02-26 13:15:00-05:00
2025-02-26 13:44:00-05:00,2025-02-26 13:55:00-05:00,short,pm,fvg,21103.7,21121.62142857143,21067.85714285714,21067.85714285714,win,1.8884017536867348,2025-02-26 11:45:00-05:00,2025-02-26 13:15:00-05:00
2025-02-26 13:58:00-05:00,2025-02-26 14:02:00-05:00,short,pm,fvg,21056.0,21075.292857142857,21017.414285714287,21075.292857142857,loss,-1.1036653091447646,2025-02-26 11:45:00-05:00,2025-02-26 13:15:00-05:00
2025-02-26 14:17:00-05:00,2025-02-26 14:20:00-05:00,short,pm,fvg,21059.2,21077.47857142857,21022.64285714286,21077.47857142857,loss,-1.1094177413051998,2025-02-26 11:45:00-05:00,2025-02-26 13:15:00-05:00
2025-02-26 15:01:00-05:00,2025-02-26 15:02:00-05:00,short,pm,fvg,21053.6,21067.20642857143,21026.387142857136,21067.20642857143,loss,-1.1469893432725862,2025-02-26 11:45:00-05:00,2025-02-26 13:15:00-05:00
2025-02-26 15:05:00-05:00,2025-02-26 15:06:00-05:00,short,pm,fvg,21061.6,21076.371428571427,21032.057142857142,21076.371428571427,loss,-1.1353965183752446,2025-02-26 11:45:00-05:00,2025-02-26 13:15:00-05:00
2025-02-27 09:45:00-05:00,2025-02-27 09:48:00-05:00,short,am,fvg,21185.0,21216.157142857144,21122.68571428571,21122.68571428571,win,1.9358092618065135,2025-02-27 07:15:00-05:00,2025-02-27 09:30:00-05:00
2025-02-27 09:50:00-05:00,2025-02-27 09:53:00-05:00,short,am,fvg,21141.7,21173.89285714286,21077.314285714285,21077.314285714285,win,1.9378744175726663,2025-02-27 07:15:00-05:00,2025-02-27 09:30:00-05:00
2025-02-27 10:02:00-05:00,2025-02-27 10:06:00-05:00,short,am,fvg,20916.9,20966.742857142857,20817.21428571429,20966.742857142857,loss,-1.0401261106334203,2025-02-27 07:15:00-05:00,2025-02-27 09:30:00-05:00
2025-02-27 10:27:00-05:00,2025-02-27 10:33:00-05:00,short,am,fvg,21087.7,21120.52857142857,21022.04285714286,21022.04285714286,win,1.939077458659702,2025-02-27 07:15:00-05:00,2025-02-27 09:30:00-05:00
2025-02-27 10:38:00-05:00,2025-02-27 10:53:00-05:00,short,am,fvg,21065.4,21096.164285714287,21003.87142857143,21003.87142857143,win,1.934989551892268,2025-02-27 07:15:00-05:00,2025-02-27 09:30:00-05:00
2025-03-03 09:51:00-05:00,2025-03-03 09:55:00-05:00,short,am,fvg,20922.8,20958.27857142857,20851.842857142856,20851.842857142856,win,1.94362794443326,2025-03-03 09:30:00-05:00,2025-03-03 09:45:00-05:00
2025-03-03 09:58:00-05:00,2025-03-03 10:00:00-05:00,short,am,fvg,20819.6,20854.507142857143,20749.78571428571,20749.78571428571,win,1.942705136075304,2025-03-03 09:30:00-05:00,2025-03-03 09:45:00-05:00
2025-03-03 10:39:00-05:00,2025-03-03 10:43:00-05:00,short,am,fvg,20895.9,20925.628571428573,20836.442857142858,20925.628571428573,loss,-1.0672753483901962,2025-03-03 09:30:00-05:00,2025-03-03 09:45:00-05:00
2025-03-03 10:53:00-05:00,2025-03-03 10:57:00-05:00,short,am,fvg,20902.9,20930.085714285717,20848.52857142857,20848.52857142857,win,1.9264319495533393,2025-03-03 09:30:00-05:00,2025-03-03 09:45:00-05:00
2025-03-03 11:00:00-05:00,2025-03-03 11:06:00-05:00,short,am,fvg,20853.0,20882.55,20793.9,20882.55,loss,-1.0676818950930642,2025-03-03 09:30:00-05:00,2025-03-03 09:45:00-05:00
2025-03-03 11:27:00-05:00,2025-03-03 11:36:00-05:00,short,am,fvg,20902.9,20939.79142857143,20829.117142857147,20829.117142857147,win,1.9457868649318444,2025-03-03 09:30:00-05:00,2025-03-03 09:45:00-05:00
2025-03-06 03:03:00-05:00,2025-03-06 03:05:00-05:00,short,london,fvg,20504.9,20516.257142857146,20482.18571428571,20516.257142857146,loss,-1.1761006289307854,2025-03-06 00:15:00-05:00,2025-03-06 02:30:00-05:00
2025-03-06 03:14:00-05:00,2025-03-06 03:16:00-05:00,short,london,fvg,20470.5,20486.914285714287,20437.671428571426,20486.914285714287,loss,-1.1218450826805826,2025-03-06 00:15:00-05:00,2025-03-06 02:30:00-05:00
2025-03-06 03:51:00-05:00,2025-03-06 03:58:00-05:00,short,london,fvg,20446.3,20458.757142857143,20421.385714285712,20421.385714285712,win,1.8394495412844116,2025-03-06 00:15:00-05:00,2025-03-06 02:30:00-05:00
2025-03-06 04:01:00-05:00,2025-03-06 04:02:00-05:00,short,london,fvg,20418.6,20433.23571428571,20389.328571428574,20433.23571428571,loss,-1.1366520253782517,2025-03-06 00:15:00-05:00,2025-03-06 02:30:00-05:00
2025-03-06 04:21:00-05:00,2025-03-06 04:22:00-05:00,short,london,fvg,20404.9,20418.521428571432,20377.65714285714,20418.521428571432,loss,-1.1468274777136662,2025-03-06 00:15:00-05:00,2025-03-06 02:30:00-05:00
2025-03-07 09:30:00-05:00,2025-03-07 09:31:00-05:00,short,am,fvg,20035.4,20050.185714285715,20005.828571428574,20050.185714285715,loss,-1.1352657004830966,2025-03-07 08:30:00-05:00,2025-03-07 08:45:00-05:00
2025-03-07 09:38:00-05:00,2025-03-07 09:40:00-05:00,short,am,fvg,20068.3,20095.792857142857,20013.314285714285,20095.792857142857,loss,-1.0727461678358012,2025-03-07 08:30:00-05:00,2025-03-07 08:45:00-05:00
2025-03-07 09:58:00-05:00,2025-03-07 10:00:00-05:00,short,am,fvg,20152.0,20184.47857142857,20087.042857142857,20087.042857142857,win,1.9384209368814609,2025-03-07 08:30:00-05:00,2025-03-07 08:45:00-05:00
2025-03-07 10:24:00-05:00,2025-03-07 10:28:00-05:00,short,am,fvg,20094.9,20125.64285714286,20033.414285714287,20033.414285714287,win,1.9349442379182158,2025-03-07 08:30:00-05:00,2025-03-07 08:45:00-05:00
2025-03-07 10:42:00-05:00,2025-03-07 10:45:00-05:00,short,am,fvg,19896.2,19928.45,19831.7,19928.45,loss,-1.062015503875969,2025-03-07 08:30:00-05:00,2025-03-07 08:45:00-05:00
2025-03-11 10:29:00-04:00,2025-03-11 10:30:00-04:00,short,am,fvg,19317.8,19354.392857142855,19244.614285714288,19354.392857142855,loss,-1.054655475307439,2025-03-11 10:00:00-04:00,2025-03-11 10:15:00-04:00
2025-03-11 10:40:00-04:00,2025-03-11 10:44:00-04:00,short,am,fvg,19285.4,19318.92142857143,19218.357142857145,19318.92142857143,loss,-1.0596633283613899,2025-03-11 10:00:00-04:00,2025-03-11 10:15:00-04:00
2025-03-11 11:01:00-04:00,2025-03-11 11:06:00-04:00,short,am,fvg,19332.4,19365.328571428574,19266.542857142857,19365.328571428574,loss,-1.0607375271149655,2025-03-11 10:00:00-04:00,2025-03-11 10:15:00-04:00
2025-03-11 11:48:00-04:00,2025-03-11 11:58:00-04:00,short,am,fvg,19479.3,19506.757142857143,19424.385714285712,19424.385714285712,win,1.9271592091571297,2025-03-11 10:00:00-04:00,2025-03-11 10:15:00-04:00
2025-03-13 09:58:00-04:00,2025-03-13 10:03:00-04:00,short,am,fvg,19359.3,19391.085714285713,19295.72857142857,19391.085714285713,loss,-1.0629213483146078,2025-03-13 06:15:00-04:00,2025-03-13 09:45:00-04:00
2025-03-13 10:30:00-04:00,2025-03-13 10:36:00-04:00,short,am,fvg,19498.7,19525.007142857143,19446.085714285717,19446.085714285717,win,1.9239750203638315,2025-03-13 06:15:00-04:00,2025-03-13 09:45:00-04:00
2025-04-03 09:37:00-04:00,2025-04-03 09:39:00-04:00,short,am,fvg,18859.1,18892.43571428571,18792.428571428572,18892.43571428571,loss,-1.059995714591817,2025-04-03 05:00:00-04:00,2025-04-03 08:30:00-04:00
2025-04-08 13:05:00-04:00,2025-04-08 13:07:00-04:00,short,pm,fvg,17590.0,17636.657142857144,17496.68571428571,17496.68571428571,win,1.9571341090018384,2025-04-08 10:15:00-04:00,2025-04-08 12:45:00-04:00
2025-04-08 13:15:00-04:00,2025-04-08 13:19:00-04:00,short,pm,fvg,17490.1,17531.8,17406.699999999997,17531.8,loss,-1.047961630695443,2025-04-08 10:15:00-04:00,2025-04-08 12:45:00-04:00
2025-04-08 13:29:00-04:00,2025-04-08 13:35:00-04:00,short,pm,fvg,17402.8,17446.121428571427,17316.157142857144,17446.121428571427,loss,-1.046166529266283,2025-04-08 10:15:00-04:00,2025-04-08 12:45:00-04:00
2025-04-08 13:48:00-04:00,2025-04-08 14:13:00-04:00,short,pm,fvg,17506.5,17561.992857142857,17395.514285714286,17395.514285714286,win,1.9639593255245207,2025-04-08 10:15:00-04:00,2025-04-08 12:45:00-04:00
2025-04-08 14:17:00-04:00,2025-04-08 14:19:00-04:00,short,pm,fvg,17473.8,17507.385714285712,17406.628571428573,17507.385714285712,loss,-1.0595491280306275,2025-04-08 10:15:00-04:00,2025-04-08 12:45:00-04:00
2025-04-16 04:43:00-04:00,2025-04-16 04:46:00-04:00,long,london,fvg,18688.4,18632.96214285714,18799.275714285723,18632.96214285714,loss,-1.036076430494889,2025-04-16 01:30:00-04:00,2025-04-16 04:30:00-04:00
2025-04-24 09:30:00-04:00,2025-04-24 09:31:00-04:00,long,am,fvg,18749.5,18738.714285714286,18771.071428571428,18771.071428571428,win,1.8145695364238321,2025-04-24 04:45:00-04:00,2025-04-24 08:30:00-04:00
2025-04-25 13:03:00-04:00,2025-04-25 13:04:00-04:00,long,pm,fvg,19355.0,19345.614285714288,19373.771428571425,19373.771428571425,win,1.7869101978690571,2025-04-25 09:00:00-04:00,2025-04-25 12:15:00-04:00
2025-05-01 04:49:00-04:00,2025-05-01 04:51:00-04:00,long,london,fvg,19885.7,19878.707142857143,19899.685714285715,19878.707142857143,loss,-1.2860061287027538,2025-05-01 03:00:00-04:00,2025-05-01 04:45:00-04:00
2025-05-01 11:01:00-04:00,2025-05-01 11:05:00-04:00,long,am,fvg,19961.8,19950.85714285714,19983.685714285715,19983.685714285715,win,1.8172323759791262,2025-05-01 10:00:00-04:00,2025-05-01 10:45:00-04:00
2025-05-01 11:07:00-04:00,2025-05-01 11:15:00-04:00,long,am,fvg,19979.7,19968.264285714286,20002.57142857143,20002.57142857143,win,1.8251093066833373,2025-05-01 10:00:00-04:00,2025-05-01 10:45:00-04:00
2025-05-02 09:32:00-04:00,2025-05-02 09:34:00-04:00,long,am,fvg,20012.1,19998.68571428571,20038.928571428572,19998.68571428571,loss,-1.1490947816826274,2025-05-02 05:00:00-04:00,2025-05-02 08:30:00-04:00
2025-05-05 11:00:00-04:00,2025-05-05 11:13:00-04:00,long,am,fvg,20009.6,19997.592857142856,20033.614285714284,19997.592857142856,loss,-1.1665675193337313,2025-05-05 07:45:00-04:00,2025-05-05 10:45:00-04:00
2025-05-05 11:23:00-04:00,2025-05-05 11:25:00-04:00,long,am,fvg,20024.5,20011.692857142858,20050.114285714284,20011.692857142858,loss,-1.1561628555493688,2025-05-05 07:45:00-04:00,2025-05-05 10:45:00-04:00
2025-05-05 11:42:00-04:00,2025-05-05 11:53:00-04:00,long,am,fvg,19992.0,19980.22857142857,20015.542857142857,20015.542857142857,win,1.8300970873786362,2025-05-05 07:45:00-04:00,2025-05-05 10:45:00-04:00
2025-05-05 11:54:00-04:00,2025-05-05 12:06:00-04:00,long,am,fvg,20013.1,20001.371428571427,20036.557142857142,20036.557142857142,win,1.8294762484774711,2025-05-05 07:45:00-04:00,2025-05-05 10:45:00-04:00
2025-05-06 13:04:00-04:00,2025-05-06 13:06:00-04:00,long,pm,fvg,19798.6,19784.257142857143,19827.28571428571,19827.28571428571,win,1.8605577689242896,2025-05-06 10:00:00-04:00,2025-05-06 12:00:00-04:00
2025-05-06 13:10:00-04:00,2025-05-06 13:11:00-04:00,long,pm,fvg,19820.4,19803.350000000002,19854.5,19803.350000000002,loss,-1.1173020527859288,2025-05-06 10:00:00-04:00,2025-05-06 12:00:00-04:00
2025-05-08 11:52:00-04:00,2025-05-08 12:16:00-04:00,long,am,fvg,20189.7,20163.102142857144,20242.895714285714,20242.895714285714,win,1.924805972554179,2025-05-08 08:30:00-04:00,2025-05-08 11:30:00-04:00
2025-05-08 13:00:00-04:00,2025-05-08 13:02:00-04:00,long,pm,fvg,20242.2,20234.907142857144,20256.785714285714,20234.907142857144,loss,-1.2742409402546757,2025-05-08 08:30:00-04:00,2025-05-08 11:30:00-04:00
2025-05-21 10:22:00-04:00,2025-05-21 10:25:00-04:00,long,am,fvg,21336.3,21322.192857142854,21364.51428571429,21322.192857142854,loss,-1.1417721518987132,2025-05-21 06:15:00-04:00,2025-05-21 10:00:00-04:00
2025-05-22 09:54:00-04:00,2025-05-22 10:00:00-04:00,long,am,fvg,21173.4,21144.164285714287,21231.87142857143,21231.87142857143,win,1.9315905204006847,2025-05-22 07:30:00-04:00,2025-05-22 09:45:00-04:00
2025-05-22 10:08:00-04:00,2025-05-22 10:12:00-04:00,long,am,fvg,21240.6,21219.542857142857,21282.714285714283,21219.542857142857,loss,-1.094979647218457,2025-05-22 07:30:00-04:00,2025-05-22 09:45:00-04:00
2025-05-22 10:29:00-04:00,2025-05-22 10:38:00-04:00,long,am,fvg,21170.9,21150.757142857146,21211.18571428571,21150.757142857146,loss,-1.099290780141854,2025-05-22 07:30:00-04:00,2025-05-22 09:45:00-04:00
2025-05-22 10:43:00-04:00,2025-05-22 10:54:00-04:00,long,am,fvg,21156.3,21134.121428571427,21200.657142857144,21134.121428571427,loss,-1.0901771336553903,2025-05-22 07:30:00-04:00,2025-05-22 09:45:00-04:00
2025-05-22 10:59:00-04:00,2025-05-22 11:15:00-04:00,long,am,fvg,21169.4,21149.22857142857,21209.74285714286,21149.22857142857,loss,-1.0991501416430538,2025-05-22 07:30:00-04:00,2025-05-22 09:45:00-04:00
2025-05-22 11:26:00-04:00,2025-05-22 11:27:00-04:00,long,am,fvg,21185.2,21170.507142857143,21214.585714285717,21170.507142857143,loss,-1.136120563928043,2025-05-22 07:30:00-04:00,2025-05-22 09:45:00-04:00
2025-05-23 03:22:00-04:00,2025-05-23 03:28:00-04:00,long,london,fvg,21130.1,21121.85,21146.6,21146.6,win,1.7575757575757576,2025-05-23 02:15:00-04:00,2025-05-23 03:15:00-04:00
2025-05-23 03:30:00-04:00,2025-05-23 03:40:00-04:00,long,london,fvg,21148.9,21142.607142857145,21161.485714285714,21142.607142857145,loss,-1.3178206583428238,2025-05-23 02:15:00-04:00,2025-05-23 03:15:00-04:00
2025-05-23 03:46:00-04:00,2025-05-23 04:01:00-04:00,long,london,fvg,21145.4,21138.4,21159.4,21159.4,win,1.7142857142857144,2025-05-23 02:15:00-04:00,2025-05-23 03:15:00-04:00
2025-05-23 04:02:00-04:00,2025-05-23 04:03:00-04:00,long,london,fvg,21151.0,21145.87857142857,21161.24285714286,21145.87857142857,loss,-1.3905160390514613,2025-05-23 02:15:00-04:00,2025-05-23 03:15:00-04:00
2025-05-23 04:08:00-04:00,2025-05-23 04:13:00-04:00,long,london,fvg,21157.7,21151.464285714286,21170.17142857143,21151.464285714286,loss,-1.3207331042382482,2025-05-23 02:15:00-04:00,2025-05-23 03:15:00-04:00
2025-05-23 04:24:00-04:00,2025-05-23 04:27:00-04:00,long,london,fvg,21142.6,21134.899999999998,21158.0,21158.0,win,1.7402597402597648,2025-05-23 02:15:00-04:00,2025-05-23 03:15:00-04:00
2025-05-23 04:33:00-04:00,2025-05-23 04:43:00-04:00,long,london,fvg,21142.2,21136.185714285715,21154.22857142857,21136.185714285715,loss,-1.3325415676959735,2025-05-23 02:15:00-04:00,2025-05-23 03:15:00-04:00
2025-05-23 04:56:00-04:00,2025-05-23 05:00:00-04:00,long,london,fvg,21130.6,21123.622142857144,21144.555714285707,21123.622142857144,loss,-1.2866209438019434,2025-05-23 02:15:00-04:00,2025-05-23 03:15:00-04:00
2025-05-27 10:20:00-04:00,2025-05-27 10:58:00-04:00,long,am,fvg,21317.8,21305.22357142857,21342.952857142856,21305.22357142857,loss,-1.1590276594536266,2025-05-27 08:45:00-04:00,2025-05-27 10:15:00-04:00
2025-05-27 11:20:00-04:00,2025-05-27 11:22:00-04:00,long,am,fvg,21329.9,21322.635714285716,21344.428571428572,21322.635714285716,loss,-1.2753195673549735,2025-05-27 08:45:00-04:00,2025-05-27 10:15:00-04:00
2025-05-27 11:30:00-04:00,2025-05-27 11:40:00-04:00,long,am,fvg,21334.9,21325.005,21354.690000000002,21325.005,loss,-1.2021222839818,2025-05-27 08:45:00-04:00,2025-05-27 10:15:00-04:00
2025-05-29 04:02:00-04:00,2025-05-29 04:03:00-04:00,long,london,fvg,21793.9,21784.222857142857,21813.25428571429,21784.222857142857,loss,-1.2066725715972455,2025-05-29 03:00:00-04:00,2025-05-29 03:45:00-04:00
2025-05-29 04:07:00-04:00,2025-05-29 04:12:00-04:00,long,london,fvg,21787.7,21777.335714285717,21808.42857142857,21777.335714285717,loss,-1.1929703652653652,2025-05-29 03:00:00-04:00,2025-05-29 03:45:00-04:00
2025-05-29 04:38:00-04:00,2025-05-29 04:46:00-04:00,long,london,fvg,21739.8,21732.72857142857,21753.942857142854,21732.72857142857,loss,-1.2828282828283244,2025-05-29 03:00:00-04:00,2025-05-29 03:45:00-04:00
2025-05-29 04:55:00-04:00,2025-05-29 05:00:00-04:00,long,london,fvg,21739.4,21733.714285714286,21750.771428571432,21733.714285714286,loss,-1.3517587939697915,2025-05-29 03:00:00-04:00,2025-05-29 03:45:00-04:00
2025-06-05 03:31:00-04:00,2025-06-05 03:40:00-04:00,long,london,fvg,21773.3,21763.117857142857,21793.664285714283,21793.664285714283,win,1.8035776920378654,2025-06-05 02:15:00-04:00,2025-06-05 03:15:00-04:00
2025-06-05 03:45:00-04:00,2025-06-05 03:46:00-04:00,long,london,fvg,21788.0,21780.65,21802.699999999997,21780.65,loss,-1.2721088435374688,2025-06-05 02:15:00-04:00,2025-06-05 03:15:00-04:00
2025-06-05 04:29:00-04:00,2025-06-05 04:37:00-04:00,long,london,fvg,21802.0,21796.314285714285,21813.37142857143,21796.314285714285,loss,-1.3517587939697915,2025-06-05 02:15:00-04:00,2025-06-05 03:15:00-04:00
2025-06-05 11:25:00-04:00,2025-06-05 11:44:00-04:00,long,am,fvg,21872.3,21862.142857142855,21892.614285714288,21892.614285714288,win,1.8030942334740065,2025-06-05 09:45:00-04:00,2025-06-05 11:15:00-04:00
2025-06-05 11:44:00-04:00,2025-06-05 11:45:00-04:00,long,am,fvg,21885.6,21878.471428571425,21899.857142857145,21878.471428571425,loss,-1.2805611222444195,2025-06-05 09:45:00-04:00,2025-06-05 11:15:00-04:00
2025-06-05 11:52:00-04:00,2025-06-05 11:56:00-04:00,long,am,fvg,21876.0,21867.32857142857,21893.34285714286,21893.34285714286,win,1.7693574958814142,2025-06-05 09:45:00-04:00,2025-06-05 11:15:00-04:00
2025-06-05 11:58:00-04:00,2025-06-05 12:02:00-04:00,long,am,fvg,21886.7,21876.635714285716,21906.82857142857,21876.635714285716,loss,-1.1987224982257105,2025-06-05 09:45:00-04:00,2025-06-05 11:15:00-04:00
2025-06-05 13:13:00-04:00,2025-06-05 13:21:00-04:00,long,pm,fvg,21712.3,21696.457142857143,21743.98571428571,21743.98571428571,win,1.87376014427411,2025-06-05 09:45:00-04:00,2025-06-05 11:15:00-04:00
2025-06-09 10:15:00-04:00,2025-06-09 10:21:00-04:00,long,am,fvg,21818.5,21807.735714285714,21840.02857142857,21840.02857142857,win,1.8142003981420003,2025-06-09 09:30:00-04:00,2025-06-09 10:00:00-04:00
2025-06-09 10:29:00-04:00,2025-06-09 10:31:00-04:00,long,am,fvg,21826.2,21817.15,21844.3,21844.3,win,1.7790055248618608,2025-06-09 09:30:00-04:00,2025-06-09 10:00:00-04:00
2025-06-09 10:44:00-04:00,2025-06-09 10:45:00-04:00,long,am,fvg,21834.4,21823.007142857143,21857.18571428572,21823.007142857143,loss,-1.1755485893416688,2025-06-09 09:30:00-04:00,2025-06-09 10:00:00-04:00
2025-06-09 11:32:00-04:00,2025-06-09 11:48:00-04:00,long,am,fvg,21808.3,21797.985714285714,21828.92857142857,21797.985714285714,loss,-1.193905817174533,2025-06-09 09:30:00-04:00,2025-06-09 10:00:00-04:00
2025-06-09 11:57:00-04:00,2025-06-09 12:08:00-04:00,long,am,fvg,21813.3,21805.59,21828.719999999998,21805.59,loss,-1.2594033722438684,2025-06-09 09:30:00-04:00,2025-06-09 10:00:00-04:00
2025-06-10 14:58:00-04:00,2025-06-10 15:05:00-04:00,long,pm,fvg,21924.7,21906.290714285715,21961.518571428573,21961.518571428573,win,1.8913591743297262,2025-06-10 11:30:00-04:00,2025-06-10 14:45:00-04:00
2025-06-10 15:15:00-04:00,2025-06-10 15:16:00-04:00,long,pm,fvg,21948.7,21939.42142857143,21967.257142857143,21939.42142857143,loss,-1.215550423402627,2025-06-10 11:30:00-04:00,2025-06-10 14:45:00-04:00
2025-06-10 15:52:00-04:00,2025-06-10 15:53:00-04:00,long,pm,fvg,21917.6,21907.985714285714,21936.828571428567,21907.985714285714,loss,-1.2080237741456525,2025-06-10 11:30:00-04:00,2025-06-10 14:45:00-04:00
2025-06-18 10:44:00-04:00,2025-06-18 10:48:00-04:00,long,am,fvg,21874.6,21863.292857142857,21897.214285714283,21863.292857142857,loss,-1.176879343019596,2025-06-18 09:30:00-04:00,2025-06-18 10:15:00-04:00
2025-06-18 11:01:00-04:00,2025-06-18 11:06:00-04:00,long,am,fvg,21867.1,21859.085714285713,21883.12857142857,21859.085714285713,loss,-1.2495543672014324,2025-06-18 09:30:00-04:00,2025-06-18 10:15:00-04:00
2025-06-18 11:56:00-04:00,2025-06-18 11:57:00-04:00,long,am,fvg,21855.1,21846.52142857143,21872.25714285714,21846.52142857143,loss,-1.2331390507910385,2025-06-18 09:30:00-04:00,2025-06-18 10:15:00-04:00
2025-06-20 10:52:00-04:00,2025-06-20 11:01:00-04:00,short,am,fvg,21619.0,21644.315714285716,21568.368571428568,21568.368571428568,win,1.920997686360821,2025-06-20 09:00:00-04:00,2025-06-20 10:45:00-04:00
2025-06-20 11:02:00-04:00,2025-06-20 11:06:00-04:00,short,am,fvg,21585.6,21610.13714285714,21536.525714285715,21610.13714285714,loss,-1.081509082440619,2025-06-20 09:00:00-04:00,2025-06-20 10:45:00-04:00
2025-06-20 11:22:00-04:00,2025-06-20 11:31:00-04:00,short,am,fvg,21653.3,21665.821428571428,21628.257142857143,21665.821428571428,loss,-1.1597261836851152,2025-06-20 09:00:00-04:00,2025-06-20 10:45:00-04:00
2025-06-26 11:48:00-04:00,2025-06-26 11:49:00-04:00,long,am,fvg,22409.7,22402.63142857143,22423.837142857144,22402.63142857143,loss,-1.28294260307193,2025-06-26 09:45:00-04:00,2025-06-26 11:45:00-04:00
2025-06-26 11:56:00-04:00,2025-06-26 12:01:00-04:00,long,am,fvg,22410.9,22404.06428571429,22424.571428571428,22424.571428571428,win,1.707419017763792,2025-06-26 09:45:00-04:00,2025-06-26 11:45:00-04:00
2025-06-26 13:12:00-04:00,2025-06-26 13:21:00-04:00,long,pm,fvg,22428.9,22423.235714285714,22440.228571428575,22440.228571428575,win,1.6469104665826755,2025-06-26 09:45:00-04:00,2025-06-26 11:45:00-04:00
2025-06-26 13:23:00-04:00,2025-06-26 13:31:00-04:00,long,pm,fvg,22435.9,22430.9,22445.9,22445.9,win,1.6,2025-06-26 09:45:00-04:00,2025-06-26 11:45:00-04:00
2025-06-26 13:33:00-04:00,2025-06-26 13:41:00-04:00,long,pm,fvg,22444.6,22439.6,22454.6,22454.6,win,1.6,2025-06-26 09:45:00-04:00,2025-06-26 11:45:00-04:00
2025-06-27 10:02:00-04:00,2025-06-27 10:12:00-04:00,long,am,fvg,22590.6,22574.841428571428,22622.11714285714,22622.11714285714,win,1.8730849424349492,2025-06-27 09:30:00-04:00,2025-06-27 10:00:00-04:00
2025-06-27 10:22:00-04:00,2025-06-27 10:24:00-04:00,long,am,fvg,22609.8,22598.464285714286,22632.471428571425,22598.464285714286,loss,-1.1764335223692695,2025-06-27 09:30:00-04:00,2025-06-27 10:00:00-04:00
2025-06-27 10:46:00-04:00,2025-06-27 10:51:00-04:00,long,am,fvg,22595.0,22584.164285714283,22616.671428571433,22584.164285714283,loss,-1.1845748187211194,2025-06-27 09:30:00-04:00,2025-06-27 10:00:00-04:00
2025-06-27 11:05:00-04:00,2025-06-27 11:22:00-04:00,long,am,fvg,22569.8,22558.37857142857,22592.64285714286,22592.64285714286,win,1.8248905565978912,2025-06-27 09:30:00-04:00,2025-06-27 10:00:00-04:00
